pair,prompt_id,arm,layer,lens_logodds,lens_entropy
14,ale_11_0_u,uncertain,23,2.4687604904174805,3.0471396446228027
14,ale_11_0_u,uncertain,24,3.1844072341918945,3.4653377532958984
14,ale_11_0_u,uncertain,25,1.501220703125,1.5604523420333862
14,ale_11_0_u,uncertain,26,2.6059160232543945,3.356898784637451
14,ale_11_0_u,uncertain,-1,1.7305798530578613,0.8352228999137878
14,ale_11_0_c,control,0,-2.8254947662353516,0.958612322807312
14,ale_11_0_c,control,1,-2.6773366928100586,5.797807693481445
14,ale_11_0_c,control,2,-4.724859237670898,0.10262281447649002
14,ale_11_0_c,control,3,-1.1809186935424805,7.213603973388672
14,ale_11_0_c,control,4,-1.0035514831542969,0.3257960379123688
14,ale_11_0_c,control,5,-0.5656652450561523,9.3295316696167
14,ale_11_0_c,control,6,-2.1871519088745117,7.699576377868652
14,ale_11_0_c,control,7,-3.350358009338379,1.4928821325302124
14,ale_11_0_c,control,8,-2.2106800079345703,1.752325415611267
14,ale_11_0_c,control,9,-2.608647346496582,1.2939985990524292
14,ale_11_0_c,control,10,-1.9462995529174805,1.3260082006454468
14,ale_11_0_c,control,11,-3.562175750732422,0.9154421091079712
14,ale_11_0_c,control,12,-3.2155818939208984,0.8593218922615051
14,ale_11_0_c,control,13,-3.7074098587036133,2.522341012954712
14,ale_11_0_c,control,14,-4.703217029571533,5.945204734802246
14,ale_11_0_c,control,15,-2.684725761413574,9.921120643615723
14,ale_11_0_c,control,16,-2.031435966491699,10.093233108520508
14,ale_11_0_c,control,17,-2.052901268005371,9.723533630371094
14,ale_11_0_c,control,18,-3.7735958099365234,10.023908615112305
14,ale_11_0_c,control,19,-2.714395523071289,9.989144325256348
14,ale_11_0_c,control,20,-3.2609262466430664,9.276105880737305
14,ale_11_0_c,control,21,-0.8667430877685547,8.9647216796875
14,ale_11_0_c,control,22,0.02568531036376953,8.650371551513672
14,ale_11_0_c,control,23,0.7019977569580078,1.5516451597213745
14,ale_11_0_c,control,24,0.5998058319091797,2.367236852645874
14,ale_11_0_c,control,25,-2.9274749755859375,0.19368869066238403
14,ale_11_0_c,control,26,-2.6609182357788086,0.8871875405311584
14,ale_11_0_c,control,-1,-6.418683052062988,0.010390755720436573
15,ale_06_3_u,uncertain,0,-2.9590587615966797,0.8147956132888794
15,ale_06_3_u,uncertain,1,-2.76583194732666,5.450944900512695
15,ale_06_3_u,uncertain,2,-4.719409942626953,0.10298238694667816
15,ale_06_3_u,uncertain,3,-1.287755012512207,7.552281856536865
15,ale_06_3_u,uncertain,4,-1.0614070892333984,0.221267431974411
15,ale_06_3_u,uncertain,5,-0.7596349716186523,8.93256950378418
15,ale_06_3_u,uncertain,6,-2.23740291595459,2.0201523303985596
15,ale_06_3_u,uncertain,7,-2.695148468017578,0.9362892508506775
15,ale_06_3_u,uncertain,8,-2.2021608352661133,1.5105782747268677
15,ale_06_3_u,uncertain,9,-2.0790576934814453,1.0955873727798462
15,ale_06_3_u,uncertain,10,-1.7022733688354492,1.3804951906204224
15,ale_06_3_u,uncertain,11,-3.481318473815918,1.3674222230911255
15,ale_06_3_u,uncertain,12,-3.035006523132324,1.3907668590545654
15,ale_06_3_u,uncertain,13,-3.9577465057373047,3.2003796100616455
15,ale_06_3_u,uncertain,14,-4.331684589385986,9.260398864746094
15,ale_06_3_u,uncertain,15,-2.473198890686035,10.209943771362305
15,ale_06_3_u,uncertain,16,-1.6741600036621094,9.949981689453125
15,ale_06_3_u,uncertain,17,-2.3636531829833984,10.037362098693848
15,ale_06_3_u,uncertain,18,-2.151418685913086,10.393510818481445
15,ale_06_3_u,uncertain,19,-3.8522167205810547,9.967917442321777
15,ale_06_3_u,uncertain,20,-3.990386962890625,9.706755638122559
15,ale_06_3_u,uncertain,21,-1.4507217407226562,9.246251106262207
15,ale_06_3_u,uncertain,22,-1.297048568725586,5.5070929527282715
15,ale_06_3_u,uncertain,23,-0.7043724060058594,7.604885101318359
15,ale_06_3_u,uncertain,24,-0.6315975189208984,7.300477027893066
15,ale_06_3_u,uncertain,25,-0.6074361801147461,1.5958523750305176
15,ale_06_3_u,uncertain,26,0.5654001235961914,4.497033596038818
15,ale_06_3_u,uncertain,-1,-0.5721263885498047,0.9029950499534607
15,ale_06_3_c,control,0,-3.016542434692383,0.8212113380432129
15,ale_06_3_c,control,1,-2.7897911071777344,5.415740013122559
15,ale_06_3_c,control,2,-4.786368370056152,0.08873099088668823
15,ale_06_3_c,control,3,-1.3489151000976562,7.435476303100586
15,ale_06_3_c,control,4,-1.1738815307617188,0.22701162099838257
15,ale_06_3_c,control,5,-0.7833852767944336,9.29143238067627
15,ale_06_3_c,control,6,-2.306692123413086,2.201221466064453
15,ale_06_3_c,control,7,-2.8861608505249023,0.8993648290634155
15,ale_06_3_c,control,8,-2.356325149536133,1.1620352268218994
15,ale_06_3_c,control,9,-2.414443016052246,1.1576439142227173
15,ale_06_3_c,control,10,-1.7185306549072266,1.4448585510253906
15,ale_06_3_c,control,11,-3.1644229888916016,1.140027403831482
15,ale_06_3_c,control,12,-2.7369184494018555,1.720505714416504
15,ale_06_3_c,control,13,-3.6713571548461914,2.4166173934936523
15,ale_06_3_c,control,14,-5.183283805847168,5.767441272735596
15,ale_06_3_c,control,15,-3.3446779251098633,9.860196113586426
15,ale_06_3_c,control,16,-2.7354745864868164,8.785167694091797
15,ale_06_3_c,control,17,-2.7550134658813477,8.939817428588867
15,ale_06_3_c,control,18,-4.165759086608887,10.071239471435547
15,ale_06_3_c,control,19,-3.5339183807373047,10.082403182983398
15,ale_06_3_c,control,20,-4.037748336791992,9.554769515991211
15,ale_06_3_c,control,21,-2.033566474914551,9.131793022155762
15,ale_06_3_c,control,22,-0.8364343643188477,8.25225830078125
15,ale_06_3_c,control,23,-0.8067808151245117,7.0661115646362305
15,ale_06_3_c,control,24,-0.5902385711669922,5.240978240966797
15,ale_06_3_c,control,25,-3.0102787017822266,0.05999818816781044
15,ale_06_3_c,control,26,-3.0257511138916016,0.1881406307220459
15,ale_06_3_c,control,-1,-6.847298622131348,0.0013579970691353083
16,ale_05_4_u,uncertain,0,-2.950861930847168,0.8682580590248108
16,ale_05_4_u,uncertain,1,-2.7726821899414062,5.437973499298096
16,ale_05_4_u,uncertain,2,-4.772027969360352,0.08254693448543549
16,ale_05_4_u,uncertain,3,-1.3241100311279297,6.821802139282227
16,ale_05_4_u,uncertain,4,-1.1389732360839844,0.1300973743200302
16,ale_05_4_u,uncertain,5,-0.6850595474243164,8.679460525512695
16,ale_05_4_u,uncertain,6,-1.9047832489013672,5.504624843597412
16,ale_05_4_u,uncertain,7,-2.7313709259033203,2.1385223865509033
16,ale_05_4_u,uncertain,8,-2.425539970397949,1.7780195474624634
16,ale_05_4_u,uncertain,9,-2.255373954772949,1.4621657133102417
16,ale_05_4_u,uncertain,10,-1.7329416275024414,1.3061741590499878
16,ale_05_4_u,uncertain,11,-3.3831090927124023,1.3198094367980957
16,ale_05_4_u,uncertain,12,-3.105320930480957,1.7179678678512573
16,ale_05_4_u,uncertain,13,-3.3935632705688477,2.505471706390381
16,ale_05_4_u,uncertain,14,-3.951906204223633,7.294517993927002
16,ale_05_4_u,uncertain,15,-2.301600456237793,10.093231201171875
16,ale_05_4_u,uncertain,16,-1.9722843170166016,9.938218116760254
16,ale_05_4_u,uncertain,17,-2.9744434356689453,9.921432495117188
16,ale_05_4_u,uncertain,18,-3.6770057678222656,10.025192260742188
16,ale_05_4_u,uncertain,19,-3.2651939392089844,9.889921188354492
16,ale_05_4_u,uncertain,20,-3.4853153228759766,9.501301765441895
16,ale_05_4_u,uncertain,21,-1.4979877471923828,9.23532772064209
16,ale_05_4_u,uncertain,22,-1.922255516052246,8.8289155960083
16,ale_05_4_u,uncertain,23,-2.052006721496582,6.738797664642334
16,ale_05_4_u,uncertain,24,-0.9701080322265625,5.451888084411621
16,ale_05_4_u,uncertain,25,-1.020864486694336,1.8361715078353882
16,ale_05_4_u,uncertain,26,-1.334153175354004,2.397425413131714
16,ale_05_4_u,uncertain,-1,-4.786860466003418,0.9082232713699341
16,ale_05_4_c,control,0,-2.993776321411133,0.8951509594917297
16,ale_05_4_c,control,1,-2.8124513626098633,5.338162422180176
16,ale_05_4_c,control,2,-4.771893501281738,0.0883658230304718
16,ale_05_4_c,control,3,-1.356968879699707,6.7317585945129395
16,ale_05_4_c,control,4,-1.1553516387939453,0.14403054118156433
16,ale_05_4_c,control,5,-0.7170400619506836,9.0511474609375
16,ale_05_4_c,control,6,-2.0466957092285156,5.684739589691162
16,ale_05_4_c,control,7,-2.8182363510131836,1.9029855728149414
16,ale_05_4_c,control,8,-2.45803165435791,1.6968268156051636
16,ale_05_4_c,control,9,-2.7874460220336914,1.1970579624176025
16,ale_05_4_c,control,10,-2.091981887817383,1.2340781688690186
16,ale_05_4_c,control,11,-3.6750335693359375,1.4097462892532349
16,ale_05_4_c,control,12,-3.2337989807128906,1.6440764665603638
16,ale_05_4_c,control,13,-3.735605239868164,2.391234874725342
16,ale_05_4_c,control,14,-4.576750755310059,6.635023593902588
16,ale_05_4_c,control,15,-2.8770599365234375,9.620135307312012
16,ale_05_4_c,control,16,-2.526972770690918,8.266395568847656
16,ale_05_4_c,control,17,-2.575338363647461,6.206064224243164
16,ale_05_4_c,control,18,-3.5468549728393555,9.997766494750977
16,ale_05_4_c,control,19,-2.5398759841918945,9.919059753417969
16,ale_05_4_c,control,20,-3.6175451278686523,9.431560516357422
16,ale_05_4_c,control,21,-1.988755226135254,8.893203735351562
16,ale_05_4_c,control,22,-0.58221435546875,7.8642120361328125
16,ale_05_4_c,control,23,-0.4727287292480469,3.1446871757507324
16,ale_05_4_c,control,24,0.4092559814453125,5.176541328430176
16,ale_05_4_c,control,25,-0.9654712677001953,0.20443055033683777
16,ale_05_4_c,control,26,-2.349325180053711,0.10824470221996307
16,ale_05_4_c,control,-1,-6.566189765930176,0.0008564195595681667
17,ale_06_2_u,uncertain,0,-2.996541976928711,0.9563613533973694
17,ale_06_2_u,uncertain,1,-2.856703758239746,5.2839674949646
17,ale_06_2_u,uncertain,2,-4.7726898193359375,0.07525191456079483
17,ale_06_2_u,uncertain,3,-1.2436895370483398,7.419897079467773
17,ale_06_2_u,uncertain,4,-1.1473045349121094,0.27089986205101013
17,ale_06_2_u,uncertain,5,-0.8001413345336914,8.388071060180664
17,ale_06_2_u,uncertain,6,-2.3000574111938477,3.172576904296875
17,ale_06_2_u,uncertain,7,-2.822127342224121,1.2846587896347046
17,ale_06_2_u,uncertain,8,-2.2864036560058594,1.8545701503753662
17,ale_06_2_u,uncertain,9,-1.7803401947021484,1.4579212665557861
17,ale_06_2_u,uncertain,10,-1.4660015106201172,1.4190983772277832
17,ale_06_2_u,uncertain,11,-2.405411720275879,1.571495771408081
17,ale_06_2_u,uncertain,12,-2.7109899520874023,1.758730411529541
17,ale_06_2_u,uncertain,13,-3.6334962844848633,2.596764326095581
17,ale_06_2_u,uncertain,14,-3.919487953186035,9.101948738098145
17,ale_06_2_u,uncertain,15,-2.136683464050293,10.375712394714355
17,ale_06_2_u,uncertain,16,-1.2206916809082031,10.285828590393066
17,ale_06_2_u,uncertain,17,-0.7488107681274414,10.27474594116211
17,ale_06_2_u,uncertain,18,-0.9211578369140625,10.341206550598145
17,ale_06_2_u,uncertain,19,-2.855771064758301,10.101425170898438
17,ale_06_2_u,uncertain,20,-2.4228506088256836,9.789392471313477
17,ale_06_2_u,uncertain,21,0.23271465301513672,9.310761451721191
17,ale_06_2_u,uncertain,22,1.0652265548706055,7.247048854827881
17,ale_06_2_u,uncertain,23,1.187922477722168,7.136886119842529
17,ale_06_2_u,uncertain,24,1.0599994659423828,7.05545711517334
17,ale_06_2_u,uncertain,25,0.8244304656982422,0.9173080325126648
17,ale_06_2_u,uncertain,26,1.5623970031738281,1.3037303686141968
17,ale_06_2_u,uncertain,-1,-0.1520233154296875,0.7352150082588196
17,ale_06_2_c,control,0,-3.026874542236328,0.9200032353401184
17,ale_06_2_c,control,1,-2.878204345703125,5.290960788726807
17,ale_06_2_c,control,2,-4.882368087768555,0.07542551308870316
17,ale_06_2_c,control,3,-1.3010520935058594,7.175797462463379
17,ale_06_2_c,control,4,-1.249466896057129,0.2382008284330368
17,ale_06_2_c,control,5,-0.8260202407836914,8.760015487670898
17,ale_06_2_c,control,6,-2.400397300720215,3.28568434715271
17,ale_06_2_c,control,7,-2.987401008605957,1.355375051498413
17,ale_06_2_c,control,8,-2.4338369369506836,1.8369656801223755
17,ale_06_2_c,control,9,-2.247096061706543,1.7059028148651123
17,ale_06_2_c,control,10,-1.6169977188110352,1.317929983139038
17,ale_06_2_c,control,11,-2.780837059020996,1.4898520708084106
17,ale_06_2_c,control,12,-2.779674530029297,2.398819923400879
17,ale_06_2_c,control,13,-3.559194564819336,2.4555470943450928
17,ale_06_2_c,control,14,-5.1181111335754395,6.065067768096924
17,ale_06_2_c,control,15,-3.4713878631591797,10.075286865234375
17,ale_06_2_c,control,16,-2.886993408203125,9.938776969909668
17,ale_06_2_c,control,17,-2.6388931274414062,9.78584098815918
17,ale_06_2_c,control,18,-3.6181859970092773,10.275918960571289
17,ale_06_2_c,control,19,-2.421632766723633,10.130767822265625
17,ale_06_2_c,control,20,-2.799576759338379,9.656820297241211
17,ale_06_2_c,control,21,-0.4012126922607422,9.204278945922852
17,ale_06_2_c,control,22,0.9096746444702148,8.522947311401367
17,ale_06_2_c,control,23,1.301487922668457,7.347203731536865
17,ale_06_2_c,control,24,1.9908370971679688,5.60666561126709
17,ale_06_2_c,control,25,0.6070423126220703,0.026168210431933403
17,ale_06_2_c,control,26,0.7299442291259766,0.06567493081092834
17,ale_06_2_c,control,-1,-1.853403091430664,0.0002676206058822572
18,ale_09_5_u,uncertain,0,-2.9318103790283203,0.8551316261291504
18,ale_09_5_u,uncertain,1,-2.7242212295532227,4.46499490737915
18,ale_09_5_u,uncertain,2,-4.669919967651367,0.15212631225585938
18,ale_09_5_u,uncertain,3,-1.2883014678955078,7.258244037628174
18,ale_09_5_u,uncertain,4,-1.011087417602539,0.29123982787132263
18,ale_09_5_u,uncertain,5,-0.7343244552612305,8.667287826538086
18,ale_09_5_u,uncertain,6,-2.3604860305786133,4.1671295166015625
18,ale_09_5_u,uncertain,7,-3.149454116821289,1.2260537147521973
18,ale_09_5_u,uncertain,8,-2.1862354278564453,1.766482949256897
18,ale_09_5_u,uncertain,9,-2.3254165649414062,1.5070112943649292
18,ale_09_5_u,uncertain,10,-2.287609100341797,1.1149811744689941
18,ale_09_5_u,uncertain,11,-3.8134279251098633,1.349410057067871
18,ale_09_5_u,uncertain,12,-3.344575881958008,1.1539510488510132
18,ale_09_5_u,uncertain,13,-4.015215873718262,3.008631467819214
18,ale_09_5_u,uncertain,14,-4.59270715713501,8.051304817199707
18,ale_09_5_u,uncertain,15,-2.7347230911254883,9.839735984802246
18,ale_09_5_u,uncertain,16,-1.9010295867919922,9.2565279006958
18,ale_09_5_u,uncertain,17,-2.9955615997314453,9.380599975585938
18,ale_09_5_u,uncertain,18,-3.6148738861083984,9.921005249023438
18,ale_09_5_u,uncertain,19,-4.515899658203125,9.72236442565918
18,ale_09_5_u,uncertain,20,-4.726186752319336,9.396956443786621
18,ale_09_5_u,uncertain,21,-2.815347671508789,8.755401611328125
18,ale_09_5_u,uncertain,22,-1.8359251022338867,6.89671516418457
18,ale_09_5_u,uncertain,23,-0.007061958312988281,6.395066738128662
18,ale_09_5_u,uncertain,24,-0.1961994171142578,3.630415678024292
18,ale_09_5_u,uncertain,25,-0.7537117004394531,3.3673095703125
18,ale_09_5_u,uncertain,26,-1.4889116287231445,5.82011079788208
18,ale_09_5_u,uncertain,-1,-8.058180809020996,1.6996222734451294
18,ale_09_5_c,control,0,-3.009312629699707,0.866375744342804
18,ale_09_5_c,control,1,-2.686699867248535,4.524115562438965
18,ale_09_5_c,control,2,-4.664280891418457,0.1055845245718956
18,ale_09_5_c,control,3,-1.2922554016113281,7.164148807525635
18,ale_09_5_c,control,4,-0.9957523345947266,0.2532612681388855
18,ale_09_5_c,control,5,-0.7269554138183594,8.995922088623047
18,ale_09_5_c,control,6,-2.384791374206543,4.144989013671875
18,ale_09_5_c,control,7,-3.1564979553222656,1.07768976688385
18,ale_09_5_c,control,8,-2.293881416320801,1.6533002853393555
18,ale_09_5_c,control,9,-2.5327415466308594,1.3939274549484253
18,ale_09_5_c,control,10,-2.0721569061279297,1.6031979322433472
18,ale_09_5_c,control,11,-3.459700584411621,1.6118870973587036
18,ale_09_5_c,control,12,-2.9601783752441406,1.2393661737442017
18,ale_09_5_c,control,13,-4.136499404907227,2.4585187435150146
18,ale_09_5_c,control,14,-5.267909049987793,4.086521148681641
18,ale_09_5_c,control,15,-3.3559980392456055,9.248689651489258
18,ale_09_5_c,control,16,-2.5960521697998047,1.928209662437439
18,ale_09_5_c,control,17,-3.438455581665039,9.466691017150879
18,ale_09_5_c,control,18,-4.366794586181641,9.633648872375488
18,ale_09_5_c,control,19,-3.6185951232910156,9.71564769744873
18,ale_09_5_c,control,20,-4.485846519470215,9.231731414794922
18,ale_09_5_c,control,21,-3.530223846435547,8.513763427734375
18,ale_09_5_c,control,22,-2.3857040405273438,7.6618428230285645
18,ale_09_5_c,control,23,-1.5123481750488281,6.561420440673828
18,ale_09_5_c,control,24,-2.1047182083129883,6.625777244567871
18,ale_09_5_c,control,25,-3.7884225845336914,6.267953872680664
18,ale_09_5_c,control,26,-4.304251670837402,6.707793235778809
18,ale_09_5_c,control,-1,-10.873028755187988,0.029396958649158478
19,ale_06_4_u,uncertain,0,-3.0547046661376953,0.7988222241401672
19,ale_06_4_u,uncertain,1,-2.8065853118896484,5.742414474487305
19,ale_06_4_u,uncertain,2,-4.788043975830078,0.09233267605304718
19,ale_06_4_u,uncertain,3,-1.3210935592651367,7.21809720993042
19,ale_06_4_u,uncertain,4,-1.2163028717041016,0.09203407168388367
19,ale_06_4_u,uncertain,5,-0.7973947525024414,8.454959869384766
19,ale_06_4_u,uncertain,6,-1.9765596389770508,5.1427178382873535
19,ale_06_4_u,uncertain,7,-2.815061569213867,1.9101601839065552
19,ale_06_4_u,uncertain,8,-2.6986923217773438,1.7890329360961914
19,ale_06_4_u,uncertain,9,-2.430842399597168,1.3632303476333618
19,ale_06_4_u,uncertain,10,-1.724675178527832,1.1328251361846924
19,ale_06_4_u,uncertain,11,-3.2572145462036133,1.3348877429962158
19,ale_06_4_u,uncertain,12,-3.206073760986328,1.5873398780822754
19,ale_06_4_u,uncertain,13,-3.373493194580078,3.488408088684082
19,ale_06_4_u,uncertain,14,-3.393056869506836,9.167699813842773
19,ale_06_4_u,uncertain,15,-2.0781383514404297,10.228940963745117
19,ale_06_4_u,uncertain,16,-1.631978988647461,10.27492904663086
19,ale_06_4_u,uncertain,17,-2.844919204711914,10.137919425964355
19,ale_06_4_u,uncertain,18,-2.8707008361816406,10.230290412902832
19,ale_06_4_u,uncertain,19,-3.26651668548584,10.01019287109375
19,ale_06_4_u,uncertain,20,-3.0454187393188477,9.759357452392578
19,ale_06_4_u,uncertain,21,0.35292625427246094,9.338862419128418
19,ale_06_4_u,uncertain,22,1.058527946472168,8.64147663116455
19,ale_06_4_u,uncertain,23,1.2682418823242188,7.648730278015137
19,ale_06_4_u,uncertain,24,1.4273853302001953,7.139623641967773
19,ale_06_4_u,uncertain,25,0.11397361755371094,1.0058776140213013
19,ale_06_4_u,uncertain,26,-0.7293996810913086,1.2351059913635254
19,ale_06_4_u,uncertain,-1,-5.411679267883301,0.6689572930335999
19,ale_06_4_c,control,0,-3.070646286010742,0.7988606095314026
19,ale_06_4_c,control,1,-2.8265247344970703,5.763263702392578
19,ale_06_4_c,control,2,-4.866211891174316,0.08045598119497299
19,ale_06_4_c,control,3,-1.39471435546875,7.111615180969238
19,ale_06_4_c,control,4,-1.2724151611328125,0.08955785632133484
19,ale_06_4_c,control,5,-0.7863826751708984,8.847341537475586
19,ale_06_4_c,control,6,-1.943960189819336,5.406937599182129
19,ale_06_4_c,control,7,-2.8809499740600586,1.8028218746185303
19,ale_06_4_c,control,8,-2.7772388458251953,1.7509182691574097
19,ale_06_4_c,control,9,-2.664945602416992,1.674146056175232
19,ale_06_4_c,control,10,-1.8311405181884766,1.1151970624923706
19,ale_06_4_c,control,11,-3.317445755004883,1.315952181816101
19,ale_06_4_c,control,12,-3.2657175064086914,1.5442043542861938
19,ale_06_4_c,control,13,-3.5062198638916016,2.4557323455810547
19,ale_06_4_c,control,14,-4.141858100891113,7.475629806518555
19,ale_06_4_c,control,15,-2.736614227294922,10.011711120605469
19,ale_06_4_c,control,16,-2.552989959716797,9.930758476257324
19,ale_06_4_c,control,17,-3.461106300354004,8.832035064697266
19,ale_06_4_c,control,18,-3.5907840728759766,10.136617660522461
19,ale_06_4_c,control,19,-3.244338035583496,10.058258056640625
19,ale_06_4_c,control,20,-3.4059886932373047,9.53394889831543
19,ale_06_4_c,control,21,-0.1452198028564453,9.125198364257812
19,ale_06_4_c,control,22,1.109445571899414,8.420936584472656
19,ale_06_4_c,control,23,1.4577598571777344,6.249051094055176
19,ale_06_4_c,control,24,0.9360008239746094,3.4587581157684326
19,ale_06_4_c,control,25,-1.9907150268554688,0.023667339235544205
19,ale_06_4_c,control,26,-1.778778076171875,0.10481110960245132
19,ale_06_4_c,control,-1,-5.7842254638671875,0.001044127973727882
20,ale_01_0_u,uncertain,0,-2.9080028533935547,0.8182522058486938
20,ale_01_0_u,uncertain,1,-2.815524101257324,5.502781867980957
20,ale_01_0_u,uncertain,2,-4.753691673278809,0.10922595858573914
20,ale_01_0_u,uncertain,3,-1.2216424942016602,6.940486907958984
20,ale_01_0_u,uncertain,4,-1.0547456741333008,0.2469201236963272
20,ale_01_0_u,uncertain,5,-0.7072000503540039,8.3129301071167
20,ale_01_0_u,uncertain,6,-2.183041572570801,4.967174053192139
20,ale_01_0_u,uncertain,7,-3.113016128540039,1.2275270223617554
20,ale_01_0_u,uncertain,8,-1.7370481491088867,2.1805505752563477
20,ale_01_0_u,uncertain,9,-2.32407283782959,1.584572434425354
20,ale_01_0_u,uncertain,10,-1.6096200942993164,1.482244849205017
20,ale_01_0_u,uncertain,11,-2.6477270126342773,1.0827606916427612
20,ale_01_0_u,uncertain,12,-2.7687129974365234,1.0656880140304565
20,ale_01_0_u,uncertain,13,-3.79550838470459,2.673470973968506
20,ale_01_0_u,uncertain,14,-4.245882987976074,8.365026473999023
20,ale_01_0_u,uncertain,15,-2.64859676361084,10.05355453491211
20,ale_01_0_u,uncertain,16,-1.940103530883789,9.937494277954102
20,ale_01_0_u,uncertain,17,-2.9902515411376953,9.938197135925293
20,ale_01_0_u,uncertain,18,-3.152247428894043,9.986246109008789
20,ale_01_0_u,uncertain,19,-4.496608734130859,9.700956344604492
20,ale_01_0_u,uncertain,20,-4.88185977935791,9.210814476013184
20,ale_01_0_u,uncertain,21,-3.1889657974243164,9.04100513458252
20,ale_01_0_u,uncertain,22,-2.9140329360961914,8.632282257080078
20,ale_01_0_u,uncertain,23,-1.7268762588500977,5.448994159698486
20,ale_01_0_u,uncertain,24,-1.3547143936157227,4.460763931274414
20,ale_01_0_u,uncertain,25,-0.3935251235961914,3.709059953689575
20,ale_01_0_u,uncertain,26,0.010676383972167969,5.462826251983643
20,ale_01_0_u,uncertain,-1,-1.3047428131103516,0.8617338538169861
20,ale_01_0_c,control,0,-2.976613998413086,0.7849083542823792
20,ale_01_0_c,control,1,-2.827852249145508,5.328805446624756
20,ale_01_0_c,control,2,-4.838447570800781,0.11114830523729324
20,ale_01_0_c,control,3,-1.2733945846557617,6.8921217918396
20,ale_01_0_c,control,4,-1.1821470260620117,0.23152394592761993
20,ale_01_0_c,control,5,-0.7672338485717773,8.629202842712402
20,ale_01_0_c,control,6,-2.267979621887207,5.1090803146362305
20,ale_01_0_c,control,7,-3.222362518310547,1.0388298034667969
20,ale_01_0_c,control,8,-1.9083576202392578,2.018960475921631
20,ale_01_0_c,control,9,-2.825979232788086,2.2994139194488525
20,ale_01_0_c,control,10,-1.7547369003295898,1.3877019882202148
20,ale_01_0_c,control,11,-2.7834291458129883,1.0790760517120361
20,ale_01_0_c,control,12,-2.997112274169922,0.9244387745857239
20,ale_01_0_c,control,13,-3.666804313659668,2.3713090419769287
20,ale_01_0_c,control,14,-4.818459510803223,6.551617622375488
20,ale_01_0_c,control,15,-3.057178497314453,9.965092658996582
20,ale_01_0_c,control,16,-2.59586238861084,9.582517623901367
20,ale_01_0_c,control,17,-2.7949047088623047,9.774447441101074
20,ale_01_0_c,control,18,-3.0803518295288086,10.083748817443848
20,ale_01_0_c,control,19,-2.831277847290039,10.097296714782715
20,ale_01_0_c,control,20,-2.840479850769043,9.364377975463867
20,ale_01_0_c,control,21,-2.2125558853149414,9.066813468933105
20,ale_01_0_c,control,22,-1.788543701171875,8.38888168334961
20,ale_01_0_c,control,23,-0.1508321762084961,6.606640815734863
20,ale_01_0_c,control,24,-1.238570213317871,6.145752906799316
20,ale_01_0_c,control,25,-3.074345588684082,4.618608474731445
20,ale_01_0_c,control,26,-2.881366729736328,4.471559047698975
20,ale_01_0_c,control,-1,-6.675642013549805,0.16324661672115326
21,ale_08_1_u,uncertain,0,-2.967076301574707,0.8423953652381897
21,ale_08_1_u,uncertain,1,-2.773421287536621,5.021432876586914
21,ale_08_1_u,uncertain,2,-4.688142776489258,0.10781089216470718
21,ale_08_1_u,uncertain,3,-1.3027448654174805,7.218048095703125
21,ale_08_1_u,uncertain,4,-1.0315170288085938,0.2990645468235016
21,ale_08_1_u,uncertain,5,-0.8351564407348633,8.606748580932617
21,ale_08_1_u,uncertain,6,-2.5685596466064453,3.8667523860931396
21,ale_08_1_u,uncertain,7,-3.3255367279052734,0.9464497566223145
21,ale_08_1_u,uncertain,8,-2.077362060546875,1.7455672025680542
21,ale_08_1_u,uncertain,9,-1.7706708908081055,1.887637972831726
21,ale_08_1_u,uncertain,10,-1.6174354553222656,1.745350956916809
21,ale_08_1_u,uncertain,11,-3.070028305053711,1.5400362014770508
21,ale_08_1_u,uncertain,12,-3.1387453079223633,1.2875806093215942
21,ale_08_1_u,uncertain,13,-3.904937744140625,3.963278293609619
21,ale_08_1_u,uncertain,14,-4.063092231750488,9.720580101013184
21,ale_08_1_u,uncertain,15,-2.5649261474609375,10.325983047485352
21,ale_08_1_u,uncertain,16,-2.270054817199707,10.26502799987793
21,ale_08_1_u,uncertain,17,-2.109468460083008,10.415290832519531
21,ale_08_1_u,uncertain,18,-3.297776222229004,10.399065017700195
21,ale_08_1_u,uncertain,19,-3.297372817993164,10.006309509277344
21,ale_08_1_u,uncertain,20,-3.332925796508789,9.507001876831055
21,ale_08_1_u,uncertain,21,-2.091549873352051,8.843555450439453
21,ale_08_1_u,uncertain,22,-1.8849725723266602,7.808725833892822
21,ale_08_1_u,uncertain,23,-1.0308904647827148,3.8307716846466064
21,ale_08_1_u,uncertain,24,-0.5852565765380859,1.675732970237732
21,ale_08_1_u,uncertain,25,-1.7523298263549805,2.049403429031372
21,ale_08_1_u,uncertain,26,-0.35938167572021484,2.7620201110839844
21,ale_08_1_u,uncertain,-1,1.2962779998779297,0.5192794799804688
21,ale_08_1_c,control,0,-2.955677032470703,0.860232949256897
21,ale_08_1_c,control,1,-2.704172134399414,5.182153224945068
21,ale_08_1_c,control,2,-4.672737121582031,0.10597208142280579
21,ale_08_1_c,control,3,-1.2585573196411133,6.936853408813477
21,ale_08_1_c,control,4,-1.0368766784667969,0.2449699491262436
21,ale_08_1_c,control,5,-0.7995157241821289,9.025337219238281
21,ale_08_1_c,control,6,-2.4237585067749023,4.540452003479004
21,ale_08_1_c,control,7,-3.354933738708496,1.047908067703247
21,ale_08_1_c,control,8,-2.2771129608154297,1.616496205329895
